id_order,id_user,id_tech,id_service,tgl_kunjungan,status_order,biaya_kunjungan,harga_barang,biaya_jasa,total_biaya,foto_kerusakan,foto_nota,rating_nilai,rating_komentar
3669,1,1,8,2025-05-04 09:20:56,Selesai,50000,300000,200000,500000,"https://picsum.photos/seed/krs0.3930915337105416/300/200","https://picsum.photos/seed/nt0.23232721627711284/300/200",4,"Sangat profesional dan cepat tanggap."
3670,1,4,5,2025-01-30 04:08:39,Selesai,50000,420000,230000,650000,"https://picsum.photos/seed/krs0.03497647196949494/300/200","https://picsum.photos/seed/nt0.6614572333115926/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3671,1,1,5,2026-01-17 02:08:42,Selesai,50000,250000,170000,420000,"https://picsum.photos/seed/krs0.8678477034042288/300/200","https://picsum.photos/seed/nt0.5728778964833099/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3672,1,1,1,2025-05-01 14:14:25,Selesai,50000,120000,220000,340000,"https://picsum.photos/seed/krs0.9589379264952816/300/200","https://picsum.photos/seed/nt0.9911202686473886/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3673,1,7,2,2025-02-23 06:29:25,Selesai,50000,150000,110000,260000,"https://picsum.photos/seed/krs0.9911514108420794/300/200","https://picsum.photos/seed/nt0.375061008107196/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3674,1,6,7,2026-03-04 21:35:05,Selesai,50000,250000,60000,310000,"https://picsum.photos/seed/krs0.8598786458105198/300/200","https://picsum.photos/seed/nt0.8443503669916261/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3675,1,4,2,2026-05-04 16:42:25,Selesai,50000,410000,190000,600000,"https://picsum.photos/seed/krs0.4173238187305648/300/200","https://picsum.photos/seed/nt0.5280081810400651/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3676,1,2,2,2026-03-27 08:56:22,Selesai,50000,80000,100000,180000,"https://picsum.photos/seed/krs0.5700820579577414/300/200","https://picsum.photos/seed/nt0.991406322414246/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
3677,1,7,2,2026-04-08 16:12:54,Selesai,50000,80000,150000,230000,"https://picsum.photos/seed/krs0.7862932805049254/300/200","https://picsum.photos/seed/nt0.3632648230648031/300/200",5,"Sangat profesional dan cepat tanggap."
3678,1,2,2,2025-01-05 16:14:32,Selesai,50000,190000,190000,380000,"https://picsum.photos/seed/krs0.6581135512331969/300/200","https://picsum.photos/seed/nt0.384887885740156/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3679,6,3,7,2026-01-17 20:36:16,Selesai,50000,370000,90000,460000,"https://picsum.photos/seed/krs0.2237485069697126/300/200","https://picsum.photos/seed/nt0.2570101530753328/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3680,6,1,1,2025-03-02 01:30:50,Selesai,50000,390000,90000,480000,"https://picsum.photos/seed/krs0.7177308119449013/300/200","https://picsum.photos/seed/nt0.18560678629346639/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3681,6,6,6,2025-11-26 04:13:32,Selesai,50000,10000,170000,180000,"https://picsum.photos/seed/krs0.0017104829993622728/300/200","https://picsum.photos/seed/nt0.5932153283977728/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3682,1,4,7,2025-05-20 02:54:32,Selesai,50000,90000,100000,190000,"https://picsum.photos/seed/krs0.36972871520599615/300/200","https://picsum.photos/seed/nt0.7270682494483822/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3683,1,5,4,2025-07-05 05:14:58,Selesai,50000,350000,110000,460000,"https://picsum.photos/seed/krs0.6463445534025545/300/200","https://picsum.photos/seed/nt0.5031645024755887/300/200",5,"Kerja cepat dan bersih."
3684,1,5,5,2025-12-14 18:48:56,Selesai,50000,430000,160000,590000,"https://picsum.photos/seed/krs0.46584937314045394/300/200","https://picsum.photos/seed/nt0.7952375662671938/300/200",5,"Lumayan, AC sudah dingin kembali."
3685,1,5,1,2025-07-10 06:00:59,Selesai,50000,310000,150000,460000,"https://picsum.photos/seed/krs0.8380089852196705/300/200","https://picsum.photos/seed/nt0.47390540429582273/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3686,1,6,1,2025-03-13 15:02:52,Selesai,50000,30000,160000,190000,"https://picsum.photos/seed/krs0.11482162515783356/300/200","https://picsum.photos/seed/nt0.05056672348384239/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3687,6,3,8,2025-06-24 17:33:12,Selesai,50000,370000,120000,490000,"https://picsum.photos/seed/krs0.9896915903544323/300/200","https://picsum.photos/seed/nt0.4506953996769465/300/200",5,"Lumayan, AC sudah dingin kembali."
3688,1,7,6,2025-09-10 11:59:58,Selesai,50000,200000,170000,370000,"https://picsum.photos/seed/krs0.41087674958631204/300/200","https://picsum.photos/seed/nt0.8710727928586025/300/200",5,"Lumayan, AC sudah dingin kembali."
3689,6,1,5,2025-09-18 16:33:07,Selesai,50000,320000,50000,370000,"https://picsum.photos/seed/krs0.14815322133895026/300/200","https://picsum.photos/seed/nt0.9336269082713847/300/200",5,"Kerja cepat dan bersih."
3690,6,2,5,2025-06-18 21:30:03,Selesai,50000,0,140000,140000,"https://picsum.photos/seed/krs0.38633584390594855/300/200","https://picsum.photos/seed/nt0.15862590043837466/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3691,6,3,5,2026-01-31 21:27:55,Selesai,50000,60000,130000,190000,"https://picsum.photos/seed/krs0.7307460007038644/300/200","https://picsum.photos/seed/nt0.04680209843708427/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3692,6,1,7,2025-12-06 19:41:10,Selesai,50000,190000,100000,290000,"https://picsum.photos/seed/krs0.5634691938251614/300/200","https://picsum.photos/seed/nt0.7131324850071958/300/200",5,"Kerja cepat dan bersih."
3693,1,1,4,2025-12-18 02:34:42,Selesai,50000,150000,200000,350000,"https://picsum.photos/seed/krs0.764725606930601/300/200","https://picsum.photos/seed/nt0.8129903932329579/300/200",5,"Sangat profesional dan cepat tanggap."
3694,1,1,1,2025-12-02 13:52:55,Selesai,50000,320000,160000,480000,"https://picsum.photos/seed/krs0.29379184733924835/300/200","https://picsum.photos/seed/nt0.03417985722914185/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3695,1,1,7,2025-05-15 14:55:01,Selesai,50000,160000,150000,310000,"https://picsum.photos/seed/krs0.8301263175622007/300/200","https://picsum.photos/seed/nt0.948865161969931/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3696,6,2,6,2025-07-16 20:19:34,Selesai,50000,340000,190000,530000,"https://picsum.photos/seed/krs0.9848345871689085/300/200","https://picsum.photos/seed/nt0.41185317602658067/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3697,1,1,3,2025-07-09 23:22:39,Selesai,50000,150000,150000,300000,"https://picsum.photos/seed/krs0.44221356972807946/300/200","https://picsum.photos/seed/nt0.3382288033176849/300/200",5,"Kerja cepat dan bersih."
3698,1,7,1,2025-01-12 09:55:19,Selesai,50000,370000,100000,470000,"https://picsum.photos/seed/krs0.49869973711430604/300/200","https://picsum.photos/seed/nt0.6944469639581142/300/200",5,"Lumayan, AC sudah dingin kembali."
3699,6,7,6,2025-05-24 14:26:44,Selesai,50000,0,140000,140000,"https://picsum.photos/seed/krs0.24542038282977563/300/200","https://picsum.photos/seed/nt0.6289619557351289/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3700,1,3,8,2026-01-28 09:39:46,Selesai,50000,440000,170000,610000,"https://picsum.photos/seed/krs0.6791325818446059/300/200","https://picsum.photos/seed/nt0.6628679767681523/300/200",5,"Lumayan, AC sudah dingin kembali."
3701,6,3,2,2025-03-05 17:14:23,Selesai,50000,30000,150000,180000,"https://picsum.photos/seed/krs0.6587149233554096/300/200","https://picsum.photos/seed/nt0.46173283016711764/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3702,1,7,2,2025-11-28 18:31:59,Selesai,50000,10000,210000,220000,"https://picsum.photos/seed/krs0.7125918281597404/300/200","https://picsum.photos/seed/nt0.41927621310190366/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3703,6,5,1,2025-06-04 14:42:25,Selesai,50000,260000,240000,500000,"https://picsum.photos/seed/krs0.4083743048727131/300/200","https://picsum.photos/seed/nt0.11295485749341982/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3704,1,1,4,2025-02-14 05:47:33,Selesai,50000,250000,230000,480000,"https://picsum.photos/seed/krs0.11835492382627633/300/200","https://picsum.photos/seed/nt0.4236178062785808/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3705,1,3,6,2025-09-05 19:31:24,Selesai,50000,80000,200000,280000,"https://picsum.photos/seed/krs0.1087499115248548/300/200","https://picsum.photos/seed/nt0.49154150479645353/300/200",5,"Lumayan, AC sudah dingin kembali."
3706,1,1,5,2025-10-11 21:41:18,Selesai,50000,0,200000,200000,"https://picsum.photos/seed/krs0.6471890421178618/300/200","https://picsum.photos/seed/nt0.7307452128092431/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3707,6,1,6,2025-08-07 18:48:00,Selesai,50000,110000,110000,220000,"https://picsum.photos/seed/krs0.6776735260104316/300/200","https://picsum.photos/seed/nt0.6286093019993733/300/200",5,"Lumayan, AC sudah dingin kembali."
3708,1,3,2,2026-02-08 22:20:24,Selesai,50000,50000,110000,160000,"https://picsum.photos/seed/krs0.3799226754834216/300/200","https://picsum.photos/seed/nt0.9238960092823512/300/200",5,"Kerja cepat dan bersih."
3709,1,3,6,2026-01-25 10:35:32,Selesai,50000,430000,200000,630000,"https://picsum.photos/seed/krs0.9606137242781341/300/200","https://picsum.photos/seed/nt0.31871436176704304/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3710,1,6,2,2025-08-05 14:29:45,Selesai,50000,190000,220000,410000,"https://picsum.photos/seed/krs0.541616652922649/300/200","https://picsum.photos/seed/nt0.7374990895678105/300/200",5,"Kerja cepat dan bersih."
3711,1,2,2,2025-06-27 11:23:47,Selesai,50000,310000,190000,500000,"https://picsum.photos/seed/krs0.6862521332012066/300/200","https://picsum.photos/seed/nt0.1605683126733849/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3712,1,7,2,2026-04-29 13:18:57,Selesai,50000,380000,80000,460000,"https://picsum.photos/seed/krs0.7429171704715721/300/200","https://picsum.photos/seed/nt0.7736792583719716/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
3713,6,3,7,2025-08-04 05:43:44,Selesai,50000,350000,130000,480000,"https://picsum.photos/seed/krs0.3815311956853352/300/200","https://picsum.photos/seed/nt0.8205189281143873/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3714,6,4,8,2026-04-09 04:42:08,Selesai,50000,230000,160000,390000,"https://picsum.photos/seed/krs0.4858223037585645/300/200","https://picsum.photos/seed/nt0.41944052507449525/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3715,1,2,5,2025-07-19 02:53:59,Selesai,50000,410000,160000,570000,"https://picsum.photos/seed/krs0.9437297763048796/300/200","https://picsum.photos/seed/nt0.9061435531789821/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3716,6,5,4,2026-01-11 08:37:34,Selesai,50000,470000,130000,600000,"https://picsum.photos/seed/krs0.8636758646289977/300/200","https://picsum.photos/seed/nt0.5639587783988711/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3717,1,2,5,2025-05-31 13:12:57,Selesai,50000,60000,210000,270000,"https://picsum.photos/seed/krs0.8307831713678772/300/200","https://picsum.photos/seed/nt0.23842595003247402/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3718,6,7,3,2025-09-19 08:35:37,Selesai,50000,290000,220000,510000,"https://picsum.photos/seed/krs0.058676274052742006/300/200","https://picsum.photos/seed/nt0.4122434102010635/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3719,1,1,2,2026-02-14 07:14:28,Selesai,50000,380000,220000,600000,"https://picsum.photos/seed/krs0.14259562098352818/300/200","https://picsum.photos/seed/nt0.4475565475538703/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3720,6,1,3,2025-03-22 01:17:36,Selesai,50000,120000,90000,210000,"https://picsum.photos/seed/krs0.8983159512509747/300/200","https://picsum.photos/seed/nt0.22813862512888894/300/200",5,"Sangat profesional dan cepat tanggap."
3721,1,1,6,2026-05-08 20:08:01,Selesai,50000,150000,230000,380000,"https://picsum.photos/seed/krs0.3310612104414957/300/200","https://picsum.photos/seed/nt0.17029453847778153/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3722,6,1,8,2025-04-16 16:20:57,Selesai,50000,40000,220000,260000,"https://picsum.photos/seed/krs0.1198193744242545/300/200","https://picsum.photos/seed/nt0.4681416472852479/300/200",5,"Sangat profesional dan cepat tanggap."
3723,6,1,5,2025-08-26 02:38:26,Selesai,50000,310000,140000,450000,"https://picsum.photos/seed/krs0.8927214900055809/300/200","https://picsum.photos/seed/nt0.8711870237828069/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3724,6,7,2,2026-04-14 00:31:20,Selesai,50000,0,70000,70000,"https://picsum.photos/seed/krs0.5853645885816151/300/200","https://picsum.photos/seed/nt0.39574375746566703/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3725,6,7,3,2025-11-28 06:54:40,Selesai,50000,180000,220000,400000,"https://picsum.photos/seed/krs0.8508853138462366/300/200","https://picsum.photos/seed/nt0.012133813436325802/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3726,1,2,4,2025-03-29 06:02:33,Selesai,50000,130000,90000,220000,"https://picsum.photos/seed/krs0.7084950229599952/300/200","https://picsum.photos/seed/nt0.9392540882076651/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3727,6,3,5,2025-11-06 09:49:11,Selesai,50000,160000,210000,370000,"https://picsum.photos/seed/krs0.7919432395589125/300/200","https://picsum.photos/seed/nt0.34892151884233946/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3728,1,3,6,2025-07-21 13:35:11,Selesai,50000,20000,80000,100000,"https://picsum.photos/seed/krs0.06989995521690329/300/200","https://picsum.photos/seed/nt0.6836211996736993/300/200",5,"Kerja cepat dan bersih."
3729,6,5,6,2025-03-06 07:24:59,Selesai,50000,170000,120000,290000,"https://picsum.photos/seed/krs0.5257416566993678/300/200","https://picsum.photos/seed/nt0.2538122133362134/300/200",5,"Kerja cepat dan bersih."
3730,1,6,6,2025-04-29 11:03:22,Selesai,50000,210000,60000,270000,"https://picsum.photos/seed/krs0.8377148261662032/300/200","https://picsum.photos/seed/nt0.9970204686381359/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3731,6,6,3,2025-07-04 17:51:26,Selesai,50000,290000,240000,530000,"https://picsum.photos/seed/krs0.13077424477157484/300/200","https://picsum.photos/seed/nt0.9341915559223865/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3732,6,4,6,2025-08-29 13:58:45,Selesai,50000,170000,90000,260000,"https://picsum.photos/seed/krs0.11005854852881902/300/200","https://picsum.photos/seed/nt0.8763890912284054/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3733,1,1,1,2025-07-25 02:47:29,Selesai,50000,70000,100000,170000,"https://picsum.photos/seed/krs0.5916773257579575/300/200","https://picsum.photos/seed/nt0.8261801758291079/300/200",5,"Kerja cepat dan bersih."
3734,6,3,6,2025-04-15 11:53:16,Selesai,50000,380000,170000,550000,"https://picsum.photos/seed/krs0.6078034775125589/300/200","https://picsum.photos/seed/nt0.4362551286804618/300/200",4,"Sangat profesional dan cepat tanggap."
3735,1,6,3,2025-08-20 17:47:36,Selesai,50000,40000,160000,200000,"https://picsum.photos/seed/krs0.4984597276206839/300/200","https://picsum.photos/seed/nt0.6324938641606954/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3736,1,2,1,2025-01-24 07:58:58,Selesai,50000,370000,50000,420000,"https://picsum.photos/seed/krs0.7218017893240892/300/200","https://picsum.photos/seed/nt0.3968279463286801/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3737,6,7,4,2025-08-15 03:50:16,Selesai,50000,360000,150000,510000,"https://picsum.photos/seed/krs0.026691438468250728/300/200","https://picsum.photos/seed/nt0.530444061616963/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3738,1,1,6,2025-07-02 07:27:41,Selesai,50000,100000,60000,160000,"https://picsum.photos/seed/krs0.6319768825162891/300/200","https://picsum.photos/seed/nt0.7653880619395171/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3739,6,2,2,2025-04-25 22:54:43,Selesai,50000,320000,130000,450000,"https://picsum.photos/seed/krs0.621918513745555/300/200","https://picsum.photos/seed/nt0.5859897098296176/300/200",5,"Sangat profesional dan cepat tanggap."
3740,1,4,8,2026-01-05 19:36:44,Selesai,50000,270000,140000,410000,"https://picsum.photos/seed/krs0.5738384215694587/300/200","https://picsum.photos/seed/nt0.3688081546032891/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3741,1,5,1,2025-05-26 14:00:20,Selesai,50000,40000,140000,180000,"https://picsum.photos/seed/krs0.018194143577716537/300/200","https://picsum.photos/seed/nt0.9391724065033193/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3742,1,5,1,2025-01-09 10:32:57,Selesai,50000,420000,240000,660000,"https://picsum.photos/seed/krs0.9403700692683826/300/200","https://picsum.photos/seed/nt0.7721157527953757/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3743,6,6,7,2025-01-13 00:15:20,Selesai,50000,440000,110000,550000,"https://picsum.photos/seed/krs0.06025912544793288/300/200","https://picsum.photos/seed/nt0.6739526193468538/300/200",5,"Kerja cepat dan bersih."
3744,1,1,1,2026-03-12 13:23:56,Selesai,50000,400000,170000,570000,"https://picsum.photos/seed/krs0.8400045061579736/300/200","https://picsum.photos/seed/nt0.6075520453749013/300/200",5,"Sangat profesional dan cepat tanggap."
3745,6,2,2,2025-08-16 04:45:56,Selesai,50000,50000,60000,110000,"https://picsum.photos/seed/krs0.5756036923952753/300/200","https://picsum.photos/seed/nt0.5640303851823637/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3746,6,2,4,2025-12-14 19:44:24,Selesai,50000,480000,220000,700000,"https://picsum.photos/seed/krs0.8362458815559889/300/200","https://picsum.photos/seed/nt0.4021772531736253/300/200",5,"Kerja cepat dan bersih."
3747,6,6,7,2026-01-06 22:10:40,Selesai,50000,350000,190000,540000,"https://picsum.photos/seed/krs0.27899761469145057/300/200","https://picsum.photos/seed/nt0.5232959700633579/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3748,6,2,4,2025-02-23 05:08:18,Selesai,50000,410000,100000,510000,"https://picsum.photos/seed/krs0.16131594567639773/300/200","https://picsum.photos/seed/nt0.2782355945207168/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3749,6,1,4,2026-05-06 08:24:28,Selesai,50000,360000,90000,450000,"https://picsum.photos/seed/krs0.5044939257186585/300/200","https://picsum.photos/seed/nt0.45629066561623455/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3750,6,5,4,2026-03-25 19:01:06,Selesai,50000,10000,190000,200000,"https://picsum.photos/seed/krs0.5355990745501447/300/200","https://picsum.photos/seed/nt0.13582115945938744/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3751,1,4,4,2026-03-05 12:21:15,Selesai,50000,370000,220000,590000,"https://picsum.photos/seed/krs0.880280479612634/300/200","https://picsum.photos/seed/nt0.7333928548341938/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3752,1,2,2,2025-01-13 03:48:50,Selesai,50000,210000,50000,260000,"https://picsum.photos/seed/krs0.570343172485615/300/200","https://picsum.photos/seed/nt0.8529771429959347/300/200",5,"Sangat profesional dan cepat tanggap."
3753,1,3,1,2025-06-24 16:26:32,Selesai,50000,140000,60000,200000,"https://picsum.photos/seed/krs0.5850841268163072/300/200","https://picsum.photos/seed/nt0.21794970107345346/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3754,1,1,6,2025-12-10 01:12:57,Selesai,50000,120000,70000,190000,"https://picsum.photos/seed/krs0.3911120200635996/300/200","https://picsum.photos/seed/nt0.15964795671795418/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3755,1,1,1,2026-03-09 10:37:08,Selesai,50000,210000,190000,400000,"https://picsum.photos/seed/krs0.3166192351865199/300/200","https://picsum.photos/seed/nt0.13342603414502407/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3756,1,7,6,2025-12-28 04:02:29,Selesai,50000,290000,160000,450000,"https://picsum.photos/seed/krs0.7818252193505227/300/200","https://picsum.photos/seed/nt0.4633715212169114/300/200",4,"Sangat profesional dan cepat tanggap."
3757,6,6,7,2025-12-28 18:38:40,Selesai,50000,90000,240000,330000,"https://picsum.photos/seed/krs0.10941069295899508/300/200","https://picsum.photos/seed/nt0.3966363456027544/300/200",5,"Sangat profesional dan cepat tanggap."
3758,6,2,2,2026-05-03 13:55:58,Selesai,50000,160000,220000,380000,"https://picsum.photos/seed/krs0.5801676596809563/300/200","https://picsum.photos/seed/nt0.11493806427360542/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3759,1,5,6,2025-03-31 06:00:08,Selesai,50000,270000,180000,450000,"https://picsum.photos/seed/krs0.8259453848095807/300/200","https://picsum.photos/seed/nt0.9988208791332637/300/200",5,"Kerja cepat dan bersih."
3760,1,2,4,2025-06-28 10:28:29,Selesai,50000,400000,60000,460000,"https://picsum.photos/seed/krs0.32103696430078366/300/200","https://picsum.photos/seed/nt0.9389578885337363/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3761,1,3,6,2025-05-05 08:06:58,Selesai,50000,100000,140000,240000,"https://picsum.photos/seed/krs0.1395493840701344/300/200","https://picsum.photos/seed/nt0.8426204912432218/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3762,1,2,7,2025-12-18 06:12:22,Selesai,50000,320000,170000,490000,"https://picsum.photos/seed/krs0.8955136561215618/300/200","https://picsum.photos/seed/nt0.035763812310864895/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3763,1,5,4,2026-01-02 21:10:39,Selesai,50000,380000,220000,600000,"https://picsum.photos/seed/krs0.4770230614131422/300/200","https://picsum.photos/seed/nt0.08046159477357673/300/200",5,"Sangat profesional dan cepat tanggap."
3764,1,2,4,2026-03-26 08:36:51,Selesai,50000,300000,190000,490000,"https://picsum.photos/seed/krs0.9798187951127586/300/200","https://picsum.photos/seed/nt0.28590140299708555/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3765,1,5,7,2026-04-30 23:29:01,Selesai,50000,220000,210000,430000,"https://picsum.photos/seed/krs0.881144275297303/300/200","https://picsum.photos/seed/nt0.30806899582067826/300/200",5,"Sangat profesional dan cepat tanggap."
3766,6,7,2,2025-01-02 19:39:33,Selesai,50000,120000,170000,290000,"https://picsum.photos/seed/krs0.6755363129333473/300/200","https://picsum.photos/seed/nt0.0010249558612259735/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3767,6,5,1,2026-03-25 15:04:58,Selesai,50000,170000,110000,280000,"https://picsum.photos/seed/krs0.20911733306955071/300/200","https://picsum.photos/seed/nt0.4791467138943011/300/200",5,"Sangat profesional dan cepat tanggap."
3768,6,6,3,2026-03-10 13:42:03,Selesai,50000,460000,220000,680000,"https://picsum.photos/seed/krs0.9592104821351423/300/200","https://picsum.photos/seed/nt0.9719107064817324/300/200",5,"Kerja cepat dan bersih."
3769,6,4,3,2025-11-08 10:49:27,Selesai,50000,90000,210000,300000,"https://picsum.photos/seed/krs0.9031316919504927/300/200","https://picsum.photos/seed/nt0.05828162215760113/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3770,6,6,2,2025-10-29 09:52:33,Selesai,50000,440000,240000,680000,"https://picsum.photos/seed/krs0.9697388991387893/300/200","https://picsum.photos/seed/nt0.5403069423312599/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3771,1,4,6,2026-03-23 01:01:36,Selesai,50000,340000,230000,570000,"https://picsum.photos/seed/krs0.2822237133938802/300/200","https://picsum.photos/seed/nt0.81302788540546/300/200",5,"Lumayan, AC sudah dingin kembali."
3772,6,1,7,2025-06-16 07:29:25,Selesai,50000,320000,220000,540000,"https://picsum.photos/seed/krs0.33698057241264257/300/200","https://picsum.photos/seed/nt0.33140993088692894/300/200",5,"Kerja cepat dan bersih."
3773,1,1,3,2025-03-25 01:16:00,Selesai,50000,240000,60000,300000,"https://picsum.photos/seed/krs0.6749954916060608/300/200","https://picsum.photos/seed/nt0.6239395888412526/300/200",5,"Lumayan, AC sudah dingin kembali."
3774,6,7,1,2026-05-10 03:51:16,Selesai,50000,460000,60000,520000,"https://picsum.photos/seed/krs0.6989767826022225/300/200","https://picsum.photos/seed/nt0.6263662246486952/300/200",4,"Sangat profesional dan cepat tanggap."
3775,6,3,3,2026-02-28 07:58:09,Selesai,50000,290000,240000,530000,"https://picsum.photos/seed/krs0.8971191289134182/300/200","https://picsum.photos/seed/nt0.3642817826100011/300/200",5,"Sangat profesional dan cepat tanggap."
3776,6,5,8,2026-03-07 09:05:12,Selesai,50000,370000,140000,510000,"https://picsum.photos/seed/krs0.43492105897389643/300/200","https://picsum.photos/seed/nt0.3584631864762303/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3777,6,3,4,2025-05-01 14:27:59,Selesai,50000,180000,170000,350000,"https://picsum.photos/seed/krs0.767317847853337/300/200","https://picsum.photos/seed/nt0.8180630323459895/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3778,6,3,5,2025-12-12 13:56:18,Selesai,50000,110000,210000,320000,"https://picsum.photos/seed/krs0.13551194388096888/300/200","https://picsum.photos/seed/nt0.8806735243252942/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3779,1,4,3,2025-03-15 21:44:36,Selesai,50000,130000,50000,180000,"https://picsum.photos/seed/krs0.34210748718533246/300/200","https://picsum.photos/seed/nt0.34383817131410976/300/200",5,"Sangat profesional dan cepat tanggap."
3780,1,4,4,2025-06-02 04:30:06,Selesai,50000,30000,140000,170000,"https://picsum.photos/seed/krs0.9231235266856914/300/200","https://picsum.photos/seed/nt0.7648097989914742/300/200",5,"Sangat profesional dan cepat tanggap."
3781,6,1,3,2026-03-31 00:53:20,Selesai,50000,260000,180000,440000,"https://picsum.photos/seed/krs0.9335968535384456/300/200","https://picsum.photos/seed/nt0.47157503147147906/300/200",5,"Lumayan, AC sudah dingin kembali."
3782,6,1,6,2025-09-02 04:36:30,Selesai,50000,460000,70000,530000,"https://picsum.photos/seed/krs0.5793904119078825/300/200","https://picsum.photos/seed/nt0.7091460386513598/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3783,6,6,5,2026-01-13 07:33:54,Selesai,50000,210000,200000,410000,"https://picsum.photos/seed/krs0.050677954269473635/300/200","https://picsum.photos/seed/nt0.4296573613159175/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3784,6,3,3,2026-03-29 19:51:12,Selesai,50000,310000,160000,470000,"https://picsum.photos/seed/krs0.9521576115177892/300/200","https://picsum.photos/seed/nt0.706790598827657/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3785,6,6,6,2025-10-04 01:48:51,Selesai,50000,250000,50000,300000,"https://picsum.photos/seed/krs0.5107619462968224/300/200","https://picsum.photos/seed/nt0.7749676594157643/300/200",5,"Sangat profesional dan cepat tanggap."
